,Unnamed: 0,Unnamed: 0.1,dvars,fd,mean_fd,num_fd,outlier,perc_fd,quality,scan,session,subject
0,0.0,0.0,1.1944750120060357,,,,0.005447016129032256,,0.008743540564516126,2.0,4.0,25982.0
1,1.0,1.0,1.1738280623152602,,,,0.0016716935483870967,,0.005528906854838711,2.0,4.0,25983.0
2,2.0,2.0,1.135620770649917,,,,0.001199112903225807,,0.004631317983870966,2.0,4.0,25984.0
3,3.0,3.0,1.0006684074013683,,,,0.0017140322580645154,,0.011460747741935487,2.0,4.0,25985.0
4,4.0,4.0,1.1639553621468517,,,,0.0007916935483870966,,0.004856739596774192,2.0,4.0,25986.0
5,5.0,5.0,1.1321010893602388,,,,0.0013570967741935488,,0.009906131612903223,2.0,4.0,25987.0
6,6.0,6.0,1.0512855287645193,,,,0.0007341129032258073,,0.005225252500000001,2.0,4.0,25988.0
7,7.0,7.0,1.1900241671786236,,,,0.006616370967741934,,0.007635355000000002,2.0,4.0,25989.0
8,8.0,8.0,1.0648513120360907,,,,0.0008793548387096773,,0.0073664464516129,2.0,4.0,25990.0
9,9.0,9.0,1.1684028082117428,,,,0.0006818548387096772,,0.008729677338709678,2.0,4.0,25991.0
10,10.0,10.0,1.2517072965920435,,,,0.000973306451612903,,0.007919392580645161,2.0,4.0,25992.0
11,11.0,11.0,1.1177203093158323,,,,0.0008018548387096773,,0.006568182016129033,2.0,4.0,25993.0
12,12.0,12.0,1.1403218888962834,,,,0.0009570161290322582,,0.005232353790322578,2.0,4.0,25994.0
13,13.0,13.0,1.1607115613471046,,,,0.0007374193548387099,,0.005226263709677418,2.0,4.0,25995.0
14,14.0,14.0,1.0873281375554926,,,,0.0010429032258064519,,0.006165888709677424,2.0,4.0,25996.0
15,15.0,15.0,1.14748320777224,,,,0.0007807258064516129,,0.006969205564516128,2.0,4.0,25997.0
16,16.0,16.0,1.1406006662286554,,,,0.001169516129032258,,0.009804583387096777,2.0,4.0,25998.0
17,17.0,17.0,1.2093007674515703,,,,0.003869274193548386,,0.007908218548387094,2.0,4.0,25999.0
18,18.0,18.0,1.1225707202320443,,,,0.0007849193548387093,,0.0071299832258064485,2.0,4.0,26000.0
19,19.0,19.0,1.0994814286601289,,,,0.0005383064516129032,,0.006359607258064519,2.0,4.0,26001.0
20,20.0,20.0,1.1130807823146545,,,,0.001970080645161291,,0.00351300435483871,2.0,4.0,26002.0
21,21.0,21.0,1.1028051785826114,,,,0.0020151612903225808,,0.004954573629032258,2.0,4.0,26003.0
22,22.0,22.0,1.149495083795775,,,,0.0009364516129032259,,0.005288683548387097,2.0,4.0,26004.0
23,23.0,23.0,1.1008663913130046,,,,0.0006286290322580645,,0.007744306451612902,2.0,4.0,26005.0
24,24.0,24.0,1.1040617610545511,,,,0.004345161290322581,,0.009317464596774194,2.0,4.0,26006.0
25,25.0,25.0,1.051645162928451,,,,0.000745032258064516,,0.007382531225806451,2.0,4.0,26017.0
0,,,1.3523428857014823,,,,0.0011008333333333332,,0.005462877874999999,2.0,4.0,0026044
1,,,1.2699257350513629,,,,0.0016029583333333338,,0.003942065375,2.0,4.0,0026045
