,Unnamed: 0,Unnamed: 0.1,dvars,fd,mean_fd,num_fd,outlier,perc_fd,quality,scan,session,subject
0,0.0,0.0,0.9533283893972984,,,,0.007102966666666672,,0.0050625677333333285,1.0,9.0,25427.0
1,1.0,1.0,1.06410730681875,,,,0.003912799999999978,,0.002652712533333333,1.0,9.0,25428.0
2,2.0,2.0,0.9400324790576152,,,,0.003884099999999985,,0.0030661853000000013,1.0,9.0,25429.0
3,3.0,3.0,0.7707635982972532,,,,0.00457060000000002,,0.0053514353,1.0,9.0,25430.0
4,4.0,4.0,0.9725982530278884,,,,0.010595399999999993,,0.005750512100000002,1.0,9.0,25431.0
5,5.0,5.0,0.8969562510002845,,,,0.00576053333333334,,0.0053156777666666655,1.0,9.0,25432.0
6,6.0,6.0,1.1221967092393392,,,,0.00526036666666666,,0.003334224333333332,1.0,9.0,25433.0
7,7.0,7.0,0.9424306578931102,,,,0.004618099999999993,,0.0038406927333333343,1.0,9.0,25434.0
8,8.0,8.0,0.8168369837712024,,,,0.004104566666666653,,0.0054288057333333325,1.0,9.0,25435.0
9,9.0,9.0,0.8295418231134014,,,,0.003921766666666688,,0.0026804386000000013,1.0,9.0,25436.0
10,10.0,10.0,0.9366531199731172,,,,0.005321866666666677,,0.003468089,1.0,9.0,25437.0
11,11.0,11.0,0.9125656376360638,,,,0.004265233333333315,,0.004331591200000003,1.0,9.0,25438.0
12,12.0,12.0,0.9012757308519443,,,,0.0039169333333333115,,0.0038887133000000003,1.0,9.0,25439.0
13,13.0,13.0,0.7964821521126798,,,,0.0042807666666666465,,0.0057080063,1.0,9.0,25440.0
14,14.0,14.0,0.9559115484771288,,,,0.0037221000000000172,,0.0040534632666666655,1.0,9.0,25441.0
15,15.0,15.0,0.9966154470817172,,,,0.0043643333333333615,,0.003194365866666664,1.0,9.0,25442.0
16,16.0,16.0,0.955360480057275,,,,0.0038920666666666867,,0.0031729995333333355,1.0,9.0,25443.0
17,17.0,17.0,1.0626998361444822,,,,0.004552366666666678,,0.0043688344,1.0,9.0,25444.0
18,18.0,18.0,0.8104866623041687,,,,0.0044576333333333365,,0.004681722633333336,1.0,9.0,25445.0
19,19.0,19.0,0.9215726729126104,,,,0.004508599999999982,,0.004006465700000002,1.0,9.0,25446.0
20,20.0,20.0,0.9975549272175428,,,,0.0053983333333333435,,0.004409572033333333,1.0,9.0,25447.0
21,21.0,21.0,0.9013667477053268,,,,0.004609966666666665,,0.0022443556766666684,1.0,9.0,25448.0
22,22.0,22.0,0.9014103451847724,,,,0.003726666666666679,,0.003337499666666664,1.0,9.0,25449.0
23,23.0,23.0,0.9451513902088432,,,,0.004440499999999975,,0.004419204799999998,1.0,9.0,25450.0
24,24.0,24.0,0.7987778023452891,,,,0.003869033333333324,,0.00486529033333333,1.0,9.0,25451.0
25,25.0,25.0,1.05395921005612,,,,0.003944766666666661,,0.004142268100000001,1.0,9.0,25452.0
26,26.0,26.0,0.88032034191928,,,,0.006204566666666668,,0.006131441799999997,1.0,9.0,25453.0
27,27.0,27.0,1.0061658172587684,,,,0.006005233333333325,,0.005676651400000002,1.0,9.0,25454.0
28,28.0,28.0,1.037836001940235,,,,0.0055555333333333285,,0.0032639451333333325,1.0,9.0,25455.0
29,29.0,29.0,0.951545578481822,,,,0.005989133333333317,,0.0054481695999999994,1.0,9.0,25456.0
30,30.0,30.0,1.0359559287073274,,,,0.0008449677419354839,,0.007827964903225808,1.0,9.0,26017.0
0,,,1.2073118974259067,,,,0.0006011249999999994,,0.005103012083333332,1.0,9.0,0026044
1,,,1.29745179442143,,,,0.0010677499999999997,,0.0044198057916666695,1.0,9.0,0026045
