,Unnamed: 0,Unnamed: 0.1,dvars,fd,mean_fd,num_fd,outlier,perc_fd,quality,scan,session,subject
0,0.0,0.0,1.0011474860443903,,,,0.004557800000000009,,0.0028189351999999995,1.0,6.0,25427.0
1,1.0,1.0,0.9789808551765921,,,,0.004171599999999989,,0.004091404200000001,1.0,6.0,25428.0
2,2.0,2.0,0.8183740377492928,,,,0.005346533333333321,,0.006303659066666665,1.0,6.0,25429.0
3,3.0,3.0,0.8674840325707095,,,,0.004199233333333362,,0.003123772566666666,1.0,6.0,25430.0
4,4.0,4.0,0.9013191678353748,,,,0.009552833333333323,,0.006258917966666665,1.0,6.0,25431.0
5,5.0,5.0,1.1217128105264451,,,,0.004648133333333336,,0.0035569750666666635,1.0,6.0,25432.0
6,6.0,6.0,1.0624908432463194,,,,0.005845666666666649,,0.004582169666666668,1.0,6.0,25433.0
7,7.0,7.0,0.9961922040769952,,,,0.004445066666666653,,0.003426609399999998,1.0,6.0,25434.0
8,8.0,8.0,0.7181325347022885,,,,0.0040783999999999855,,0.007439648866666662,1.0,6.0,25435.0
9,9.0,9.0,0.9209118899989808,,,,0.0039813000000000105,,0.0023951077333333338,1.0,6.0,25436.0
10,10.0,10.0,1.0352193605393143,,,,0.004825766666666678,,0.0031463831,1.0,6.0,25437.0
11,11.0,11.0,0.8515980301430839,,,,0.003988999999999985,,0.005846651533333336,1.0,6.0,25438.0
12,12.0,12.0,1.0249229105628046,,,,0.00394859999999998,,0.0032017213666666656,1.0,6.0,25439.0
13,13.0,13.0,0.8852327538357759,,,,0.007255199999999986,,0.0035241110000000008,1.0,6.0,25440.0
14,14.0,14.0,1.1110894969022838,,,,0.00469120000000001,,0.003991168566666666,1.0,6.0,25441.0
15,15.0,15.0,0.9654389968260514,,,,0.00441816666666668,,0.003969363633333333,1.0,6.0,25442.0
16,16.0,16.0,0.9085158805908636,,,,0.004933933333333339,,0.0029145785666666647,1.0,6.0,25443.0
17,17.0,17.0,0.9934522067494636,,,,0.004189433333333347,,0.0042920737333333285,1.0,6.0,25444.0
18,18.0,18.0,0.8484647755600985,,,,0.004067333333333321,,0.004002402,1.0,6.0,25445.0
19,19.0,19.0,0.9210017516162284,,,,0.004762766666666653,,0.0038318853666666646,1.0,6.0,25446.0
20,20.0,20.0,1.011156924679095,,,,0.004680466666666681,,0.0046529862,1.0,6.0,25447.0
21,21.0,21.0,0.8926694158930821,,,,0.0049171000000000145,,0.0029892862000000012,1.0,6.0,25448.0
22,22.0,22.0,0.9647680994909466,,,,0.003961200000000018,,0.003665409066666666,1.0,6.0,25449.0
23,23.0,23.0,0.8348220242519224,,,,0.004186566666666647,,0.0043842620000000025,1.0,6.0,25450.0
24,24.0,24.0,0.9247023774820988,,,,0.00444873333333332,,0.004122857866666664,1.0,6.0,25451.0
25,25.0,25.0,0.943028531533149,,,,0.004399233333333325,,0.004637419933333332,1.0,6.0,25452.0
26,26.0,26.0,1.0172413039872208,,,,0.004504233333333328,,0.003581753666666664,1.0,6.0,25453.0
27,27.0,27.0,0.8223135397802905,,,,0.009898499999999996,,0.00712629143333333,1.0,6.0,25454.0
28,28.0,28.0,1.0337964820087944,,,,0.0071042666666666626,,0.004921501999999997,1.0,6.0,25455.0
29,29.0,29.0,0.8096900876424427,,,,0.006540066666666655,,0.0056867689,1.0,6.0,25456.0
30,30.0,30.0,1.0407953348795809,,,,0.001431677419354835,,0.007121411161290321,1.0,6.0,26017.0
0,,,1.285298239996558,,,,0.0003331666666666672,,0.004918720000000003,1.0,6.0,0026044
1,,,1.3692341335015086,,,,0.00045379166666666734,,0.005179904791666666,1.0,6.0,0026045
