,Unnamed: 0,Unnamed: 0.1,dvars,fd,mean_fd,num_fd,outlier,perc_fd,quality,scan,session,subject
0,0.0,0.0,0.9585080878472296,,,,0.0043054000000000035,,0.0032431432333333305,1.0,4.0,25427.0
1,1.0,1.0,0.9752319378609092,,,,0.004223533333333315,,0.0034631634333333315,1.0,4.0,25428.0
2,2.0,2.0,0.8499914279026888,,,,0.004526899999999976,,0.0036266983666666673,1.0,4.0,25429.0
3,3.0,3.0,0.7439515126233366,,,,0.004116533333333357,,0.003890330533333336,1.0,4.0,25430.0
4,4.0,4.0,0.9079924119255132,,,,0.005222899999999989,,0.003922824366666666,1.0,4.0,25431.0
5,5.0,5.0,0.9457156166030748,,,,0.0044879333333333405,,0.0042943096333333325,1.0,4.0,25432.0
6,6.0,6.0,1.0268688171871154,,,,0.004487433333333333,,0.003436952766666668,1.0,4.0,25433.0
7,7.0,7.0,0.9196591172690396,,,,0.0040574333333333185,,0.0038484304333333322,1.0,4.0,25434.0
8,8.0,8.0,0.8091636363713198,,,,0.0038020333333333186,,0.0057883070999999965,1.0,4.0,25435.0
9,9.0,9.0,0.8092875903082041,,,,0.004112633333333344,,0.0042372192333333305,1.0,4.0,25436.0
10,10.0,10.0,1.0279919528373074,,,,0.004912166666666678,,0.002850488666666665,1.0,4.0,25437.0
11,11.0,11.0,1.014721937207253,,,,0.004113899999999981,,0.004855018333333334,1.0,4.0,25438.0
12,12.0,12.0,1.0138027980329172,,,,0.013847033333333323,,0.00583166563333333,1.0,4.0,25439.0
13,13.0,13.0,0.7876860459460441,,,,0.0039155333333333285,,0.003291465733333333,1.0,4.0,25440.0
14,14.0,14.0,1.009208600674856,,,,0.004676900000000009,,0.004879919633333333,1.0,4.0,25441.0
15,15.0,15.0,0.9028846978253248,,,,0.005336866666666683,,0.003998920433333333,1.0,4.0,25442.0
16,16.0,16.0,0.950057491928557,,,,0.004873066666666686,,0.004404243099999999,1.0,4.0,25443.0
17,17.0,17.0,0.9261263540222799,,,,0.004758033333333337,,0.0038408353333333352,1.0,4.0,25444.0
18,18.0,18.0,0.9126525019238426,,,,0.00821519999999999,,0.003961788733333333,1.0,4.0,25445.0
19,19.0,19.0,0.9099151418250728,,,,0.003684299999999985,,0.004110389233333334,1.0,4.0,25446.0
20,20.0,20.0,1.0270281350253776,,,,0.005981266666666679,,0.004220744166666666,1.0,4.0,25447.0
21,21.0,21.0,0.6813637250778499,,,,0.005339033333333343,,0.0038244732999999993,1.0,4.0,25448.0
22,22.0,22.0,0.9530763270729359,,,,0.0043531333333333535,,0.0030290256666666644,1.0,4.0,25449.0
23,23.0,23.0,1.1497818774009434,,,,0.004217799999999978,,0.00363802703333333,1.0,4.0,25450.0
24,24.0,24.0,0.8446318165712803,,,,0.004298866666666669,,0.003581310766666665,1.0,4.0,25451.0
25,25.0,25.0,0.8356245545550682,,,,0.004041466666666653,,0.004554360733333329,1.0,4.0,25452.0
26,26.0,26.0,0.8990563707755514,,,,0.0052325666666666725,,0.0039846345999999975,1.0,4.0,25453.0
27,27.0,27.0,0.8438007595412468,,,,0.00782306666666665,,0.004542194166666666,1.0,4.0,25454.0
28,28.0,28.0,1.012366652094241,,,,0.010307766666666666,,0.005556857033333331,1.0,4.0,25455.0
29,29.0,29.0,0.9420262492585818,,,,0.0039037666666666398,,0.003834601366666664,1.0,4.0,25456.0
30,30.0,30.0,1.1316499027704228,,,,0.0056520967741935475,,0.007971456854838709,1.0,4.0,25982.0
31,31.0,31.0,1.2322607930020328,,,,0.005786693548387096,,0.006132040564516128,1.0,4.0,25983.0
32,32.0,32.0,1.1182844946482622,,,,0.0009246774193548387,,0.004742969274193547,1.0,4.0,25984.0
33,33.0,33.0,1.0700697105551178,,,,0.0007196774193548382,,0.004530047903225806,1.0,4.0,25985.0
34,34.0,34.0,1.1346045890640637,,,,0.0008718548387096774,,0.005239097661290325,1.0,4.0,25986.0
35,35.0,35.0,1.1175754799055535,,,,0.0006212903225806455,,0.008426729919354841,1.0,4.0,25987.0
36,36.0,36.0,1.068193708341765,,,,0.0008954032258064516,,0.005311090806451615,1.0,4.0,25988.0
37,37.0,37.0,1.1146462816136298,,,,0.00155306451612903,,0.00673032879032258,1.0,4.0,25989.0
38,38.0,38.0,1.0505430270546845,,,,0.0020881451612903227,,0.009457317258064521,1.0,4.0,25990.0
39,39.0,39.0,1.1638872363034716,,,,0.002009435483870967,,0.009860825967741935,1.0,4.0,25991.0
40,40.0,40.0,1.2831883717863644,,,,0.001248306451612904,,0.005519850645161289,1.0,4.0,25992.0
41,41.0,41.0,1.1446491763302802,,,,0.0012941129032258065,,0.006823007903225808,1.0,4.0,25993.0
42,42.0,42.0,1.1306855445442554,,,,0.0013355645161290323,,0.005372090483870969,1.0,4.0,25994.0
43,43.0,43.0,1.1739623148624865,,,,0.0008933870967741932,,0.004016527822580647,1.0,4.0,25995.0
