,Unnamed: 0,Unnamed: 0.1,dvars,fd,mean_fd,num_fd,outlier,perc_fd,quality,scan,session,subject
0,0.0,0.0,0.7697187909734213,,,,0.004367000000000002,,0.0047920559666666685,1.0,10.0,25427.0
1,1.0,1.0,0.9038238032549076,,,,0.003891766666666654,,0.0029773442333333355,1.0,10.0,25428.0
2,2.0,2.0,0.67830057811866,,,,0.00445886666666665,,0.0054919645000000026,1.0,10.0,25429.0
3,3.0,3.0,0.8091476387522212,,,,0.004442166666666679,,0.004118954366666667,1.0,10.0,25430.0
4,4.0,4.0,0.9330527519402644,,,,0.004283366666666649,,0.003641989666666665,1.0,10.0,25431.0
5,5.0,5.0,0.8064900557132779,,,,0.0038725333333333454,,0.0054818964666666714,1.0,10.0,25432.0
6,6.0,6.0,0.781027681350735,,,,0.004242333333333335,,0.0049170308000000005,1.0,10.0,25433.0
7,7.0,7.0,0.7004772661046906,,,,0.005113899999999991,,0.0068331513000000005,1.0,10.0,25434.0
8,8.0,8.0,0.8487577774056472,,,,0.004589666666666653,,0.004996725199999999,1.0,10.0,25435.0
9,9.0,9.0,0.82544976543725,,,,0.00520196666666667,,0.004008983699999997,1.0,10.0,25436.0
10,10.0,10.0,0.7483889045122435,,,,0.0062407666666666785,,0.007100475166666667,1.0,10.0,25437.0
11,11.0,11.0,0.8519646586027282,,,,0.004329566666666653,,0.004992695600000001,1.0,10.0,25438.0
12,12.0,12.0,0.8801427073477232,,,,0.0044067666666666476,,0.002718786433333332,1.0,10.0,25439.0
13,13.0,13.0,0.8728325236689607,,,,0.004338899999999987,,0.0031545822000000005,1.0,10.0,25440.0
14,14.0,14.0,0.8616674041443874,,,,0.003827133333333353,,0.004154840500000003,1.0,10.0,25441.0
15,15.0,15.0,1.0456089704267488,,,,0.004506000000000015,,0.003095544400000001,1.0,10.0,25442.0
16,16.0,16.0,0.9313152211491976,,,,0.0039715000000000115,,0.002708348866666668,1.0,10.0,25443.0
17,17.0,17.0,0.9982366675376692,,,,0.003789733333333355,,0.003592974599999997,1.0,10.0,25444.0
18,18.0,18.0,0.7628082928969984,,,,0.009655699999999988,,0.007509264466666673,1.0,10.0,25445.0
19,19.0,19.0,0.9920921729419054,,,,0.003819833333333325,,0.0029333459000000003,1.0,10.0,25446.0
20,20.0,20.0,1.047966843278244,,,,0.0040196000000000095,,0.0038910709,1.0,10.0,25447.0
21,21.0,21.0,0.9179195668971856,,,,0.00401249999999999,,0.003207328866666666,1.0,10.0,25448.0
22,22.0,22.0,0.8363468304585985,,,,0.004145466666666675,,0.0038022920333333375,1.0,10.0,25449.0
23,23.0,23.0,0.9588300845247238,,,,0.0038999333333333093,,0.003450971366666669,1.0,10.0,25450.0
24,24.0,24.0,0.8707629271531296,,,,0.0036611666666666563,,0.004422478133333336,1.0,10.0,25451.0
25,25.0,25.0,0.8678411612678725,,,,0.006269633333333329,,0.004496914466666667,1.0,10.0,25452.0
26,26.0,26.0,0.8726879031095377,,,,0.003928666666666658,,0.005350678766666665,1.0,10.0,25453.0
27,27.0,27.0,0.8411618184707559,,,,0.009585266666666686,,0.005754968333333332,1.0,10.0,25454.0
28,28.0,28.0,0.9564056628187942,,,,0.009823633333333321,,0.0058390694,1.0,10.0,25455.0
29,29.0,29.0,0.9162612627161724,,,,0.0045364666666666605,,0.003419164433333333,1.0,10.0,25456.0
30,30.0,30.0,1.0902863526324729,,,,0.0007483870967741935,,0.007203588193548384,1.0,10.0,26017.0
0,,,1.2141995492589135,,,,0.0006041250000000006,,0.004007798708333334,1.0,10.0,0026044
1,,,1.2990181848668023,,,,0.0005990416666666679,,0.004965649291666673,1.0,10.0,0026045
