,Unnamed: 0,Unnamed: 0.1,dvars,fd,mean_fd,num_fd,outlier,perc_fd,quality,scan,session,subject
0,0.0,0.0,1.0225334658231304,,,,0.006473833333333311,,0.010522916666666665,2.0,2.0,25000.0
1,1.0,1.0,1.0131358196395717,,,,0.007056166666666658,,0.011558555388888898,2.0,2.0,25003.0
2,2.0,2.0,1.1081095090140411,,,,0.006221111111111107,,0.008505491944444448,2.0,2.0,25004.0
3,3.0,3.0,1.1595203931453435,,,,0.006398777777777768,,0.01079942577777778,2.0,2.0,25005.0
4,4.0,4.0,1.0342036450508083,,,,0.006845388888888889,,0.01292178066666667,2.0,2.0,25007.0
5,5.0,5.0,1.0394929760707972,,,,0.025336000000000025,,0.035077541111111096,2.0,2.0,25008.0
6,6.0,6.0,1.1091428824553964,,,,0.01063666666666668,,0.019142837777777786,2.0,2.0,25009.0
7,7.0,7.0,1.0573830025797797,,,,0.008616555555555542,,0.011916781944444454,2.0,2.0,25010.0
8,8.0,8.0,1.1127855864597092,,,,0.007122222222222202,,0.015768794999999995,2.0,2.0,25011.0
9,9.0,9.0,1.0069210213080817,,,,0.01370066666666668,,0.022168012888888887,2.0,2.0,25012.0
10,10.0,10.0,0.975374515359325,,,,0.008410944444444464,,0.016502019944444443,2.0,2.0,25013.0
11,11.0,11.0,1.149096611779853,,,,0.006461722222222217,,0.00945100655555555,2.0,2.0,25014.0
12,12.0,12.0,1.0369472792749783,,,,0.007288111111111114,,0.012154900111111113,2.0,2.0,25015.0
13,13.0,13.0,0.8781837785281734,,,,0.006077777777777793,,0.016181535666666674,2.0,2.0,25016.0
14,14.0,14.0,0.9888297483958604,,,,0.007364555555555541,,0.021149162222222236,2.0,2.0,25017.0
15,15.0,15.0,1.047040601602762,,,,0.0060035000000000106,,0.012277472055555556,2.0,2.0,25018.0
16,16.0,16.0,1.0337818397735667,,,,0.006241555555555525,,0.01431780611111112,2.0,2.0,25019.0
17,17.0,17.0,1.1072368971989213,,,,0.006244944444444444,,0.014148903111111109,2.0,2.0,25021.0
18,18.0,18.0,0.9820501109008182,,,,0.0064822222222222356,,0.012459248666666672,2.0,2.0,25022.0
19,19.0,19.0,1.054745143763926,,,,0.005921722222222232,,0.009863047944444444,2.0,2.0,25023.0
20,20.0,20.0,0.9219385795117522,,,,0.010306777777777786,,0.02630432055555556,2.0,2.0,25024.0
21,21.0,21.0,0.8522781792637482,,,,0.007255055555555556,,0.020779405555555543,2.0,2.0,25025.0
22,22.0,22.0,1.0923410789783916,,,,0.03277594444444446,,0.04762867500000001,2.0,2.0,25026.0
23,23.0,23.0,0.9695880455044528,,,,0.0076654444444444565,,0.018727417166666663,2.0,2.0,25027.0
24,24.0,24.0,0.95932686951334,,,,0.006198111111111109,,0.018466580555555542,2.0,2.0,25028.0
25,25.0,25.0,1.0330972510138785,,,,0.006172611111111115,,0.01061692477777778,2.0,2.0,25029.0
26,26.0,26.0,1.0424989187026,,,,0.0067436111111111065,,0.011225761444444442,2.0,2.0,25030.0
27,27.0,27.0,1.0412896547339952,,,,0.006256944444444458,,0.01015892583333333,2.0,2.0,25031.0
28,28.0,28.0,1.112081676908896,,,,0.0060961111111111285,,0.013018803444444442,2.0,2.0,25032.0
29,29.0,29.0,1.0348953748641614,,,,0.00599677777777779,,0.013119536388888884,2.0,2.0,25033.0
30,30.0,30.0,1.048521421672151,,,,0.00614744444444444,,0.011571960499999995,2.0,2.0,25034.0
31,31.0,31.0,1.0427668261023784,,,,0.0062181111111111,,0.011745118222222229,2.0,2.0,25035.0
32,32.0,32.0,1.0191502171992708,,,,0.006355055555555507,,0.010104544499999998,2.0,2.0,25036.0
33,33.0,33.0,0.8291152005286629,,,,0.005782888888888875,,0.02086957888888889,2.0,2.0,25037.0
34,34.0,34.0,1.0108386032727044,,,,0.007891444444444423,,0.0129489935,2.0,2.0,25038.0
35,35.0,35.0,0.9612073230822108,,,,0.00613983333333332,,0.012658064999999993,2.0,2.0,25039.0
36,36.0,36.0,0.9660190971327908,,,,0.006535388888888918,,0.014356944444444438,2.0,2.0,25040.0
37,37.0,37.0,0.9964755243199848,,,,0.006466611111111111,,0.010601736499999995,2.0,2.0,25041.0
38,38.0,38.0,1.1061811192913409,,,,0.006443555555555542,,0.009219452055555554,2.0,2.0,25042.0
39,39.0,39.0,0.9330907780098806,,,,0.005984777777777771,,0.012106600944444443,2.0,2.0,25043.0
40,40.0,40.0,1.0117607511585731,,,,0.0063847222222222395,,0.012218645833333342,2.0,2.0,25044.0
41,41.0,41.0,0.8877460285623421,,,,0.011153611111111131,,0.03247878944444444,2.0,2.0,25045.0
42,42.0,42.0,1.036788758211797,,,,0.006825333333333335,,0.012549131333333336,2.0,2.0,25046.0
43,43.0,43.0,0.9099533454561126,,,,0.006846055555555564,,0.013452364055555556,2.0,2.0,25048.0
44,44.0,44.0,1.0043246616453303,,,,0.006034166666666679,,0.01648731222222222,2.0,2.0,25049.0
